Name,IDfg,key_mlbam,season,Team,Y,n,obp_raw,Age,SO,GB%,K%,park_factor,avg_fip_faced,avg_fip_faced_z,park_factor_z,k_rate_z,gb_rate_z,age_z,obp_posterior_mean,obp_posterior_median,obp_posterior_sd,obp_ci_lower,obp_ci_upper,shrinkage
Brenton Doyle,25479,686668,2023,COL,107.0,431.0,0.2482598607888631,25.0,151.0,,0.3503480278422274,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.9016339967935982,0.0,-0.8879012823654411,0.2566197230582567,0.25398249519742977,0.044932100742530824,0.20342115767301563,0.3094444133827106,0.8665314354796368
Jace Peterson*,12325,607054,2023,2TM,130.0,430.0,0.3023255813953488,33.0,101.0,,0.23488372093023255,1.0,3.255,-1.5483681555762285,0.0,0.025149970612718984,0.0,1.194151503572977,0.3080051294187825,0.30475055766671355,0.036686066534801276,0.255172782557295,0.3721783945369154,0.33725391225464074
Jace Peterson*,12325,607054,2023,OAK,101.0,324.0,0.3117283950617284,33.0,77.0,,0.23765432098765432,1.0,3.255,-1.5483681555762285,0.0,0.07017675758897801,0.0,1.194151503572977,0.3221498259796443,0.31902494382104135,0.03435548410681298,0.2772288791105879,0.3746120676991604,-11.509306183450839
Jace Peterson*,12325,607054,2023,ARI,29.0,106.0,0.27358490566037735,33.0,24.0,,0.22641509433962265,1.0,3.255,-1.5483681555762285,0.0,-0.11247907637131725,0.0,1.194151503572977,0.292887418297359,0.28783866046202,0.05068146219479122,0.2181901986294959,0.4027464942339587,0.482650544088403
Christopher Morel,21897,666624,2023,CHC,134.0,429.0,0.3123543123543124,24.0,133.0,,0.31002331002331,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.2462913123645176,0.0,-1.1481578806077433,0.31981863030475377,0.3145175474880484,0.03337318550477649,0.28305650601237337,0.3672237084334315,-4.116010249265137
Joc Pederson*,11899,592626,2023,SFG,148.0,425.0,0.34823529411764703,31.0,89.0,,0.20941176470588235,1.0,4.3999999999999995,-0.08132579641306915,0.0,-0.388811020873615,0.0,0.6736383070883726,0.3565860784102251,0.354186822265998,0.027722138446720678,0.320988329502997,0.39658842489923424,0.7763581737528574
Jon Berti,12037,542932,2023,MIA,145.0,424.0,0.3419811320754717,33.0,77.0,,0.18160377358490565,1.0,5.203333333333334,0.9479528311220752,0.0,-0.8407364040005779,0.0,1.194151503572977,0.34848055606937917,0.34390443870426624,0.02746422954108669,0.3102928695436421,0.39071822478587764,0.7909200516138521
Nolan Jones*,20529,666134,2023,COL,165.0,424.0,0.3891509433962264,25.0,126.0,,0.2971698113207547,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.0374009146222516,0.0,-0.8879012823654411,0.3963829701162107,0.39333787842083123,0.027595946649842145,0.35258809611026093,0.445732172484633,0.9075845973257102
Miguel Rojas,7802,500743,2023,LAD,122.0,423.0,0.28841607565011823,34.0,48.0,,0.11347517730496454,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.9479376340991137,0.0,1.4544081018152795,0.2951138565337942,0.2913118391758037,0.03556430511903454,0.2491936657399022,0.34414739378690257,0.7020457407980991
Alejandro Kirk,22581,672386,2023,TOR,141.0,422.0,0.3341232227488152,24.0,45.0,,0.1066350710900474,1.0,4.165,-0.38242182645965583,0.0,-2.0591005587547433,0.0,-1.1481578806077433,0.34231549823584445,0.3392664364622203,0.02932383008952904,0.3001310393632027,0.403807551185981,0.6473091517603425
David Peralta*,2136,444482,2023,LAD,124.0,422.0,0.2938388625592417,35.0,72.0,,0.17061611374407584,1.0,4.31,-0.19663916962240033,0.0,-1.019303865477146,0.0,1.7146647000575816,0.30303778520298846,0.30086491029816215,0.03408323333360513,0.257619546208342,0.35359165449820534,0.4606773992462927
Anthony Rizzo*,3473,519203,2023,NYY,138.0,421.0,0.32779097387173395,33.0,97.0,,0.23040380047505937,1.0,3.85,-0.7860186326923155,0.0,-0.04765607133668399,0.0,1.194151503572977,0.3342643686052958,0.33076221085757845,0.032515071142376825,0.28841187560450654,0.37846939761531684,0.6168607953819665
Robbie Grossman#,5254,543257,2023,TEX,143.0,420.0,0.3404761904761905,33.0,98.0,,0.23333333333333334,1.0,3.77,-0.8885194088783879,0.0,-4.636614083496646e-05,0.0,1.194151503572977,0.34394561456900996,0.3399641972471493,0.030332600230453213,0.29917377286046887,0.38312702274361315,0.8827140044319431
Yan Gomes,9627,543228,2023,CHC,132.0,419.0,0.315035799522673,35.0,81.0,,0.19331742243436753,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.6503704325401469,0.0,1.7146647000575816,0.32006675464369755,0.3197541536629703,0.03715496521715613,0.26373663347209064,0.37478350877776706,-0.21506018606880728
Tony Kemp*,14894,643393,2023,OAK,125.0,419.0,0.29832935560859186,31.0,40.0,,0.0954653937947494,1.0,3.574,-1.1396463105342653,0.0,-2.240626101866496,0.0,0.6736383070883726,0.3095036771311523,0.3053645601233213,0.02809460151211382,0.2792149199809589,0.34955502099078556,0.11074564369626605
Riley Greene*,25976,682985,2023,DET,145.0,416.0,0.3485576923076923,22.0,114.0,,0.27403846153846156,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6614786098743546,0.0,-1.6686710770923479,0.3568941048644125,0.35465115220124255,0.03448814644179754,0.30690159432753233,0.4349839630094703,0.7786541898168514
Jarred Kelenic*,22558,672284,2023,SEA,136.0,416.0,0.3269230769230769,23.0,132.0,,0.3173076923076923,1.0,3.6059999999999994,-1.0986460000598368,0.0,1.3646744505204211,0.0,-1.4084144788500457,0.33319680573662885,0.32959814490983763,0.03239765831872513,0.2970513787919553,0.3792249027904405,0.6085714715384457
Giancarlo Stanton,4949,519317,2023,NYY,114.0,415.0,0.2746987951807229,33.0,124.0,,0.2987951807228916,1.0,4.3425,-0.15499822929680762,0.0,1.063815828471582,0.0,1.194151503572977,0.2816210836145543,0.27495516691845545,0.03964972447690107,0.2373055096334253,0.3430371809089223,0.8087581021677992
Charlie Blackmon*,7859,453568,2023,COL,150.0,413.0,0.36319612590799033,36.0,55.0,,0.13317191283292978,1.0,4.489999999999999,0.03398757679626202,0.0,-1.6278334341552556,0.0,1.9749212982998838,0.3680684320365594,0.36432966427672575,0.028644162735765717,0.3140679630231446,0.41980708518519644,0.9068407406459301
Joey Wiemer,27690,686894,2023,MIL,116.0,410.0,0.28292682926829266,24.0,116.0,,0.28292682926829266,1.0,4.15625,-0.39363284885500754,0.0,0.8059291375734645,0.0,-1.1481578806077433,0.29130284408144785,0.2867292339119417,0.03865956401124485,0.24285666982369553,0.34443070121358793,0.7005193938855436
Willi Castro#,17338,650489,2023,MIN,138.0,409.0,0.3374083129584352,26.0,99.0,,0.24205378973105135,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.14167532750598993,0.0,-0.6276446841231388,0.3433477905700114,0.3402583328413854,0.03484018819786651,0.2946270683124953,0.40699840840777146,0.7759787691746035
Taylor Ward,17548,621493,2023,LAA,137.0,409.0,0.33496332518337407,29.0,80.0,,0.19559902200489,1.0,4.0575,-0.5201572444596904,0.0,-0.6132907040705537,0.0,0.15312511060376804,0.3403715786544661,0.33808476170605617,0.03279539225860318,0.2974951571425397,0.4001300594212537,0.7752930032807932
Edouard Julien*,27534,666397,2023,MIN,155.0,408.0,0.3799019607843137,24.0,128.0,,0.3137254901960784,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.3064578014037536,0.0,-1.1481578806077433,0.3868948861292484,0.3848200535195845,0.030509980865231143,0.3256059773971946,0.43726961214089755,0.8986630370343026
Kevin Kiermaier*,11038,595281,2023,TOR,131.0,408.0,0.32107843137254904,33.0,86.0,,0.2107843137254902,1.0,3.8625,-0.770002886413242,0.0,-0.3665048521594391,0.0,1.194151503572977,0.32601189428697597,0.3228433444221277,0.03294283786878482,0.2856708372449277,0.37000000532532457,0.5155259092290363
Martín Maldonado,6887,455117,2023,HOU,102.0,407.0,0.25061425061425063,36.0,139.0,,0.3415233415233415,1.0,4.6875,0.28703636800562893,0.0,1.7582183962819387,0.0,1.9749212982998838,0.26160655938183314,0.25556918931387795,0.04508964385071275,0.20911250358031422,0.3169929252930583,0.817649016903252
Elvis Andrus,8709,462101,2023,CHW,123.0,406.0,0.30295566502463056,34.0,71.0,,0.1748768472906404,1.0,5.11375,0.8331733161220449,0.0,-0.9500599696467642,0.0,1.4544081018152795,0.312680637976781,0.3093609096332012,0.03692316511297122,0.26571826011617744,0.36454082409005883,-0.22486386022070382
Luke Raley*,19354,670042,2023,TBR,135.0,406.0,0.33251231527093594,28.0,128.0,,0.31527093596059114,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.331573825290229,0.0,-0.10713148763853422,0.33944605682067386,0.33716140216152335,0.033447433299443656,0.2899638506864899,0.3803766660108538,0.6792461065202144
Yasmani Grandal#,11368,518735,2023,CHW,125.0,405.0,0.30864197530864196,34.0,86.0,,0.2123456790123457,1.0,5.11375,0.8331733161220449,0.0,-0.3411301099713553,0.0,1.4544081018152795,0.3162145021597867,0.3138815182436736,0.03467375216579362,0.2675245628550743,0.3732419277772835,-2.360600501127447
Brandon Belt*,10264,474832,2023,TOR,149.0,404.0,0.3688118811881188,35.0,141.0,,0.349009900990099,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.8798872446571435,0.0,1.7146647000575816,0.3686716659370481,0.366774796322425,0.03702803797054727,0.3041624700896376,0.439771920816721,0.9975790136402113
Ramón Laureano,17128,657656,2023,2TM,123.0,404.0,0.30445544554455445,28.0,114.0,,0.28217821782178215,1.0,3.255,-1.5483681555762285,0.0,0.7937629759364851,0.0,-0.10713148763853422,0.3114134719144905,0.30609867374218347,0.03713428605298177,0.26138969687805486,0.3607428634900474,-0.08046315788221237
Ramón Laureano,17128,657656,2023,OAK,69.0,246.0,0.2804878048780488,28.0,73.0,,0.2967479674796748,1.0,3.255,-1.5483681555762285,0.0,1.0305452615594175,0.0,-0.10713148763853422,0.2915378930769588,0.28454226667001375,0.042618668784590315,0.23738126865893686,0.3643717629754711,0.6365998627743346
Ramón Laureano,17128,657656,2023,CLE,54.0,158.0,0.34177215189873417,28.0,41.0,,0.25949367088607594,1.0,3.255,-1.5483681555762285,0.0,0.4251019489539461,0.0,-0.10713148763853422,0.35211510997587075,0.35024954928303176,0.04189797358008132,0.27729090483980606,0.4395177357163395,0.6650254894319672
Matt McLain,29695,680574,2023,CIN,144.0,403.0,0.3573200992555831,23.0,115.0,,0.2853598014888337,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8454689194340774,0.0,-1.4084144788500457,0.36243146843437524,0.3576717011129804,0.034302834991309795,0.30283290355064496,0.4362493010211806,0.8899000243121794
Connor Wong,19896,657136,2023,BOS,115.0,403.0,0.2853598014888337,27.0,134.0,,0.3325062034739454,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.6116751400663514,0.0,-0.3673880858808365,0.2937192128477002,0.29124165121581913,0.04049987673718207,0.24216119666890126,0.33912015769593656,0.6726356806409302
Jesús Sánchez*,19913,660821,2023,MIA,131.0,402.0,0.32587064676616917,25.0,107.0,,0.26616915422885573,1.0,4.83,0.4696158755870703,0.0,0.5335894824157826,0.0,-0.8879012823654411,0.32907550995303253,0.32381812831757206,0.03358269202097215,0.27428621497945016,0.3721843881377202,0.7859907077323524
Alek Thomas*,23792,677950,2023,ARI,109.0,402.0,0.27114427860696516,23.0,86.0,,0.21393034825870647,1.0,3.9425000000000003,-0.6675021102271691,0.0,-0.3153766402879272,0.0,-1.4084144788500457,0.2797670821443036,0.276208618593637,0.038392270210745046,0.22554152341958075,0.33342511153823656,0.7830797031940449
Mike Tauchman*,15274,643565,2023,CHC,145.0,401.0,0.36159600997506236,32.0,86.0,,0.2144638403990025,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3067065195715612,0.0,0.9338949053306749,0.36936025694969926,0.36535494419427333,0.02701403143454229,0.328826480074667,0.41221099662673444,0.8468611760187243
Paul DeJong,18015,657557,2023,3TM,103.0,400.0,0.2575,29.0,121.0,,0.3025,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1240252072771004,0.0,0.15312511060376804,0.26655227191591513,0.25876899243748774,0.0417849742800933,0.22631558887173478,0.3201027419729276,0.8304668804844135
Paul DeJong,18015,657557,2023,2TM,100.0,356.0,0.2808988764044944,29.0,103.0,,0.2893258426966292,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.9099235822873839,0.0,0.15312511060376804,0.2902180374382513,0.28754984458468047,0.0418700888397173,0.22367741802677726,0.35575394455643145,0.6893242706568548
Paul DeJong,18015,657557,2023,STL,91.0,306.0,0.2973856209150327,29.0,87.0,,0.28431372549019607,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8284684718142697,0.0,0.15312511060376804,0.30523790812990137,0.3003384736919583,0.041820280505216516,0.24624743648099434,0.375836205167961,0.41876585761915064
Ramón Urías,18795,602104,2023,BAL,130.0,396.0,0.3282828282828283,29.0,101.0,,0.255050505050505,1.0,3.6824999999999997,-1.0006296328319049,0.0,0.3528932297479651,0.0,0.15312511060376804,0.33535113949982365,0.3308566514474033,0.033111206583960676,0.28696071795979256,0.39462258788885946,0.5934838214846224
Brett Baty*,26123,683146,2023,NYM,106.0,389.0,0.27249357326478146,23.0,109.0,,0.2802056555269923,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7617056091552417,0.0,-1.4084144788500457,0.27982535855402174,0.2722648698662632,0.0392636315322421,0.23754061769370607,0.33825984778015344,0.8090766807764969
Michael A. Taylor,11489,572191,2023,MIN,107.0,388.0,0.2757731958762887,32.0,130.0,,0.33505154639175255,1.0,4.275,-0.241483259203806,0.0,1.653041129731523,0.0,0.9338949053306749,0.28507789033873066,0.27774463783056585,0.04013316227547554,0.24268672333243893,0.33374960707443885,0.7350758311130166
Mike Moustakas*,4892,519058,2023,2TM,113.0,386.0,0.2927461139896373,34.0,95.0,,0.24611398963730569,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.20766022336644296,0.0,1.4544081018152795,0.3009633536119552,0.3018721000635114,0.0382965179975847,0.2533333314771746,0.3454169410840603,0.5472392400837753
Mike Moustakas*,4892,519058,2023,COL,49.0,136.0,0.3602941176470588,34.0,34.0,,0.25,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.27081425395987235,0.0,1.4544081018152795,0.37029029599913665,0.37227289686776305,0.04635723510945729,0.2862108184794451,0.45065414398660486,0.7976433648687631
Mike Moustakas*,4892,519058,2023,LAA,64.0,250.0,0.256,34.0,61.0,,0.244,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.17330443072361762,0.0,1.4544081018152795,0.26463386167137326,0.2585344371534203,0.0424696367655321,0.21231944326920515,0.32918417109903025,0.8427212977794412
Edward Olivares,19698,658668,2023,KCR,122.0,385.0,0.3168831168831169,27.0,64.0,,0.16623376623376623,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0905241873255012,0.0,-0.3673880858808365,0.3205344682340689,0.3203615865370697,0.0333820576425488,0.27363638335527385,0.3766248507349301,0.3902031535369891
Chris Taylor,13757,621035,2023,LAD,125.0,384.0,0.3255208333333333,32.0,125.0,,0.3255208333333333,1.0,6.2975,2.3498644887503346,0.0,1.4981514387912025,0.0,0.9338949053306749,0.3333473274606167,0.32821387944084723,0.03453778271373242,0.29035770430725716,0.376507548138299,0.4648745868571039
Andy Ibáñez,18819,628451,2023,DET,119.0,383.0,0.31070496083550914,30.0,69.0,,0.1801566579634465,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.8642544020757289,0.0,0.41338170884607034,0.31849146396123484,0.31403572301057875,0.035773116428187424,0.2721354320947706,0.38288520469448384,-39.90839370103399
Mike Yastrzemski*,14854,573262,2023,SFG,125.0,381.0,0.32808398950131235,32.0,99.0,,0.25984251968503935,1.0,4.3999999999999995,-0.08132579641306915,0.0,0.43077131307446304,0.0,0.9338949053306749,0.3370204741029487,0.3331683112418653,0.03318857090572914,0.2875759146637056,0.38534017415495464,0.48009503408699283
Jake Fraley*,19260,641584,2023,CIN,129.0,380.0,0.3394736842105263,28.0,71.0,,0.1868421052631579,1.0,2.965,-1.9199334692507408,0.0,-0.755604938000703,0.0,-0.10713148763853422,0.34358060042662963,0.3417339304746057,0.033025326495176074,0.2993286103555902,0.4092612035260293,0.8562929134113646
Gabriel Moreno,22664,672515,2023,ARI,129.0,380.0,0.3394736842105263,23.0,75.0,,0.19736842105263158,1.0,4.17,-0.37601552794802645,0.0,-0.5845350726739403,0.0,-1.4084144788500457,0.3460191166814659,0.3436629155307286,0.031257342227811596,0.29504865964449284,0.43295879771501483,0.770965614741989
Seth Brown*,18171,664913,2023,OAK,108.0,378.0,0.2857142857142857,30.0,101.0,,0.2671957671957672,1.0,3.4699999999999998,-1.2728973195761595,0.0,0.5502736239050469,0.0,0.41338170884607034,0.2935472622193032,0.2880485168455187,0.037106963235110285,0.2555545414721022,0.3353861258960241,0.688933251048492
Yainer Diaz,23003,673237,2023,HOU,116.0,377.0,0.3076923076923077,24.0,74.0,,0.1962864721485411,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.6021185137386939,0.0,-1.1481578806077433,0.3136984225616164,0.3108314006825864,0.03146451196084843,0.2735649341354343,0.3529588756302541,-0.8751569626092133
Jason Heyward*,4940,518792,2023,LAD,127.0,377.0,0.33687002652519893,33.0,64.0,,0.16976127320954906,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0331964237132947,0.0,1.194151503572977,0.3449361097000974,0.34265541116399467,0.03108306126172453,0.30004782069613023,0.4046493644416569,0.6894641634630678
Brendan Donovan*,24679,680977,2023,STL,135.0,371.0,0.3638814016172507,26.0,53.0,,0.14285714285714285,1.0,3.5060000000000002,-1.2267719702924262,0.0,-1.4704325895446753,0.0,-0.6276446841231388,0.3702718235933668,0.3667405535643493,0.02918889657773226,0.3227216987128247,0.4172207921224013,0.8793943717264108
Miguel Cabrera,1744,408234,2023,DET,119.0,370.0,0.3216216216216216,40.0,74.0,,0.2,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.5417676063422496,0.0,3.0159476912690932,0.32701184880233974,0.32149519748307065,0.036519186797297536,0.2751540720259756,0.39477708917540366,0.49747660156033835
Kyle Farmer,14813,571657,2023,MIN,117.0,369.0,0.3170731707317073,32.0,86.0,,0.23306233062330622,1.0,5.1850000000000005,0.9244630699127667,0.0,-0.004450603866049925,0.0,0.9338949053306749,0.3223984276496509,0.31517651099663613,0.03418440344853409,0.28046830702685976,0.38653720791505586,0.13801083606099673
Jake Rogers,19452,668670,2023,DET,104.0,365.0,0.28493150684931506,28.0,118.0,,0.3232876712328767,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.461858898512298,0.0,-0.10713148763853422,0.29283798399099764,0.290857011971674,0.04198862997398606,0.24751118508683115,0.3440305912217386,0.6954806701269496
Jarren Duran*,24617,680776,2023,BOS,125.0,362.0,0.3453038674033149,26.0,90.0,,0.24861878453038674,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.24836724124434417,0.0,-0.6276446841231388,0.3530121335084076,0.3499033186869899,0.034655784930312704,0.2983240724318813,0.41169367653430833,0.7759782847392653
Mike Trout,10155,545361,2023,LAA,133.0,362.0,0.3674033149171271,31.0,104.0,,0.287292817679558,1.0,4.0575,-0.5201572444596904,0.0,0.8768835972791346,0.0,0.6736383070883726,0.3708270252936798,0.3693279228036639,0.0313885201565699,0.32358270654453264,0.4214235284236535,0.9394119501205493
Brian Anderson,18289,605119,2023,MIL,112.0,361.0,0.31024930747922436,30.0,108.0,,0.29916897506925205,1.0,4.123,-0.4362347339573436,0.0,1.0698905985783023,0.0,0.41338170884607034,0.318483003698235,0.31223582731641375,0.03792102557824691,0.2662478689550907,0.38424743352308327,-11.745791120685517
Akil Baddoo*,22168,668731,2023,DET,110.0,357.0,0.3081232492997199,24.0,89.0,,0.24929971988795518,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.25943355563631326,0.0,-1.1481578806077433,0.31595050262087226,0.3104227594157094,0.036506399544379294,0.27030257461497925,0.3674962850493489,-1.8236319768124156
Yoán Moncada#,17232,660162,2023,CHW,109.0,357.0,0.30532212885154064,28.0,107.0,,0.29971988795518206,1.0,5.194444444444445,0.9365638559902888,0.0,1.0788438349325706,0.0,-0.10713148763853422,0.3138494556016704,0.3093452499659006,0.03512513240911318,0.27373207620599127,0.3559245189909315,-0.5300670416294229
Christian Vázquez,9774,543877,2023,MIN,99.0,355.0,0.27887323943661974,32.0,82.0,,0.23098591549295774,1.0,4.275,-0.241483259203806,0.0,-0.03819574925361075,0.0,0.9338949053306749,0.2860368422200394,0.28385934974655547,0.03977898225783879,0.23529893025384604,0.336370879048342,0.7762916416563461
Patrick Bailey#,27478,672275,2023,SFG,100.0,353.0,0.28328611898017,24.0,100.0,,0.28328611898017,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8117681836227583,0.0,-1.1481578806077433,0.29207659456293544,0.28756993168516487,0.040433510963366455,0.22599504775783358,0.34450373929324213,0.6816104282640718
Adam Duvall,10950,594807,2023,BOS,107.0,353.0,0.3031161473087819,34.0,110.0,,0.311614730878187,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.2721545067401079,0.0,1.4544081018152795,0.3131063065542618,0.3110923793982775,0.040133573940891995,0.25847541209763547,0.370522912150404,-0.28422189224521865
Rowdy Tellez*,15679,642133,2023,MIL,102.0,351.0,0.2905982905982906,28.0,86.0,,0.245014245014245,1.0,4.170000000000001,-0.37601552794802534,0.0,0.18978757273316502,0.0,-0.10713148763853422,0.300204537608012,0.2963586730219514,0.036769179095079325,0.2545796349537386,0.3432278271532861,0.5267161565374975
Jorge Mateo,17273,622761,2023,BAL,92.0,350.0,0.26285714285714284,28.0,82.0,,0.2342857142857143,1.0,3.6824999999999997,-1.0006296328319049,0.0,0.01543138357920549,0.0,-0.10713148763853422,0.27071616486184763,0.2681107933225553,0.040858358225170144,0.22190575587010847,0.33587272342975777,0.8364004296257794
Josh Rojas*,19734,668942,2023,2TM,105.0,350.0,0.3,29.0,81.0,,0.23142857142857143,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.03100186558091588,0.0,0.15312511060376804,0.30876196033580844,0.3038665613714988,0.03697719255107726,0.2610663161571503,0.3715443468422455,0.19580372506124466
Josh Rojas*,19734,668942,2023,ARI,62.0,216.0,0.28703703703703703,29.0,51.0,,0.2361111111111111,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.0450970705426161,0.0,0.15312511060376804,0.2987895446405583,0.29560126411276477,0.0401275423696674,0.24456036089874594,0.350513097593193,0.5074030654874444
Josh Rojas*,19734,668942,2023,SEA,43.0,134.0,0.3208955223880597,29.0,30.0,,0.22388059701492538,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.15366880739198238,0.0,0.15312511060376804,0.3391676449871347,0.3326849897462595,0.0510845195415098,0.270471449843499,0.4984411538368605,-0.8271717760775941
Taylor Walls#,22458,670764,2023,TBR,106.0,349.0,0.3037249283667622,26.0,92.0,,0.2636103151862464,1.0,6.26,2.3018172499131127,0.0,0.4920041586266387,0.0,-0.6276446841231388,0.30969802419937054,0.3032068182163298,0.039852049194074576,0.25884940605265505,0.37233022289428663,0.16697551355073248
Alec Burleson*,27615,676475,2023,STL,103.0,347.0,0.2968299711815562,24.0,45.0,,0.12968299711815562,1.0,5.0375,0.7354772638196948,0.0,-1.6845340265942257,0.0,-1.1481578806077433,0.30582954651198774,0.3058614865437409,0.03780302506040277,0.24639958097173242,0.35795580852130704,0.36015894684610406
Byron Buxton,14161,621439,2023,MIN,102.0,347.0,0.29394812680115273,29.0,109.0,,0.31412103746397696,1.0,4.792,0.42092800689868565,0.0,1.3128860920994816,0.0,0.15312511060376804,0.30250333009694574,0.2979306811278404,0.04156932694690646,0.24175941554111754,0.35928924218287195,0.49518407700268874
Gabriel Arias,22563,672356,2023,CLE,95.0,345.0,0.2753623188405797,23.0,113.0,,0.32753623188405795,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.530904964863163,0.0,-1.4084144788500457,0.2826118198229057,0.2807285980972136,0.03839941134737098,0.23877759229468046,0.32091963162352694,0.7959782551880853
Nick Pratto*,22117,668472,2023,KCR,106.0,345.0,0.3072463768115942,24.0,138.0,,0.4,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.708559834866239,0.0,-1.1481578806077433,0.3118770418198819,0.30536813291586307,0.03774629458284627,0.26422752449890996,0.36578697979736396,-0.26904944976141665
Aledmys Díaz,15937,649557,2023,OAK,96.0,344.0,0.27906976744186046,32.0,66.0,,0.19186046511627908,1.0,3.4699999999999998,-1.2728973195761595,0.0,-0.6740483742984091,0.0,0.9338949053306749,0.2887805525511842,0.286174974389119,0.03724298145926468,0.24105071822833024,0.33821291566554323,0.6948743955623782
Mitch Garver,15161,641598,2023,TEX,127.0,344.0,0.3691860465116279,32.0,82.0,,0.23837209302325582,1.0,3.58,-1.1319587523203096,0.0,0.08184172830821616,0.0,0.9338949053306749,0.3760196925203474,0.3737743895902724,0.029120644018408224,0.3388992254563258,0.43112545391701673,0.8827661933651242
Blake Sabol*,25805,666165,2023,SFG,103.0,344.0,0.29941860465116277,25.0,117.0,,0.34011627906976744,1.0,4.3999999999999995,-0.08132579641306915,0.0,1.7353513277602086,0.0,-0.8879012823654411,0.30937217250023,0.3062882128948238,0.0367001714763728,0.26332303984125977,0.35647552935580146,0.13271487713441876
Gavin Sheets*,19901,657757,2023,CHW,92.0,344.0,0.26744186046511625,27.0,66.0,,0.19186046511627908,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.6740483742984091,0.0,-0.3673880858808365,0.27725821746378715,0.2694609148131554,0.042716935417749714,0.21465625413596998,0.35745870403577384,0.774094826141927
Harrison Bader,18030,664056,2023,2TM,94.0,344.0,0.27325581395348836,29.0,59.0,,0.17151162790697674,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0047502941888078,0.0,0.15312511060376804,0.28353439487749077,0.2802169527857033,0.037346354580626,0.23732401395471606,0.33235641974477836,0.7269202696687397
Harrison Bader,18030,664056,2023,NYY,86.0,310.0,0.27741935483870966,29.0,56.0,,0.18064516129032257,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.856315423233394,0.0,0.15312511060376804,0.2880686392331658,0.2845482840823469,0.0393224320367118,0.24018482649573963,0.3388278158012558,0.6818824955803773
Jorge Polanco#,13152,593871,2023,MIN,115.0,343.0,0.33527696793002915,29.0,88.0,,0.2565597667638484,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.37742120356219155,0.0,0.15312511060376804,0.34169045602897363,0.3395847228267681,0.0374148562860447,0.29293208588425873,0.3958635674594023,0.7369544883594334
Starling Marte,9241,516782,2023,NYM,102.0,341.0,0.2991202346041056,34.0,69.0,,0.20234604105571846,1.0,5.842,1.7662506943408844,0.0,-0.5036405982342326,0.0,1.4544081018152795,0.31236681914098174,0.30665334583076165,0.038191762471373,0.26276976578379807,0.38499868197910203,-0.12496900579289605
Jake Meyers,20308,676694,2023,HOU,101.0,341.0,0.2961876832844575,27.0,88.0,,0.25806451612903225,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.4018758443311823,0.0,-0.3673880858808365,0.30568857973258956,0.3006580318023988,0.035362355776199964,0.2653469812905161,0.36429078646408247,0.3540152629381539
Cavan Biggio*,19252,624415,2023,TOR,115.0,338.0,0.34023668639053256,28.0,88.0,,0.2603550295857988,1.0,4.12,-0.44007851306432144,0.0,0.43910043804611065,0.0,-0.10713148763853422,0.34678118073450187,0.34297471958317255,0.035920915184871144,0.28864443786589805,0.4043192295025727,0.7769534663317267
