Name,IDfg,key_mlbam,season,Team,Y,n,obp_raw,Age,SO,GB%,K%,park_factor,avg_fip_faced,avg_fip_faced_z,park_factor_z,k_rate_z,gb_rate_z,age_z
Joey Gallo*,14128,608336,2023,MIN,100.0,332.0,0.30120481927710846,29.0,142.0,,0.42771084337349397,1.0,5.38,1.1743087118663171,0.0,3.158906408045728,0.0,0.15312511060376804
Oswaldo Cabrera#,21707,665828,2023,NYY,90.0,330.0,0.2727272727272727,24.0,72.0,,0.21818181818181817,1.0,4.8075,0.4407875322847375,0.0,-0.24628329350511463,0.0,-1.1481578806077433
Nick Senzel,19293,669222,2023,CIN,98.0,330.0,0.296969696969697,28.0,74.0,,0.22424242424242424,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.14778852255940267,0.0,-0.10713148763853422
Nick Allen,22277,669397,2023,OAK,85.0,329.0,0.25835866261398177,24.0,52.0,,0.1580547112462006,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.2234472216716898,0.0,-1.1481578806077433
Will Benson*,21853,666181,2023,CIN,120.0,329.0,0.364741641337386,25.0,103.0,,0.3130699088145897,1.0,3.15,-1.6829004243204484,0.0,1.2958035306327622,0.0,-0.8879012823654411
Yuli Gurriel,19198,493329,2023,MIA,100.0,329.0,0.303951367781155,39.0,44.0,,0.1337386018237082,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6186238102684665,0.0,2.755691093026791
Zach Neto,31347,687263,2023,LAA,101.0,329.0,0.3069908814589666,22.0,77.0,,0.23404255319148937,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.011479617693237704,0.0,-1.6686710770923479
Jean Segura,5933,516416,2023,MIA,90.0,326.0,0.27607361963190186,33.0,47.0,,0.1441717791411043,1.0,4.83,0.4696158755870703,0.0,-1.449067597599834,0.0,1.194151503572977
Nick Fortes,21538,663743,2023,MIA,84.0,323.0,0.26006191950464397,26.0,59.0,,0.1826625386996904,1.0,5.1225000000000005,0.8443843385173977,0.0,-0.8235297374686823,0.0,-0.6276446841231388
Corey Julks,20311,667452,2023,HOU,96.0,323.0,0.29721362229102166,27.0,75.0,,0.23219814241486067,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.01849507710744686,0.0,-0.3673880858808365
Mickey Moniak*,19956,666160,2023,LAA,99.0,323.0,0.3065015479876161,25.0,113.0,,0.3498452012383901,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.8934622412504876,0.0,-0.8879012823654411
Brandon Crawford*,5343,543063,2023,SFG,87.0,320.0,0.271875,36.0,81.0,,0.253125,1.0,4.3999999999999995,-0.08132579641306915,0.0,0.3216006202287548,0.0,1.9749212982998838
Alex Kirilloff*,20325,666135,2023,MIN,111.0,319.0,0.34796238244514105,25.0,80.0,,0.2507836990595611,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2835506467545761,0.0,-0.8879012823654411
Joey Wendle*,13853,621563,2023,MIA,78.0,318.0,0.24528301886792453,33.0,67.0,,0.21069182389937108,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.368007963258777,0.0,1.194151503572977
Andruw Monasterio,19455,655316,2023,MIL,104.0,315.0,0.33015873015873015,26.0,66.0,,0.20952380952380953,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3869901091418455,0.0,-0.6276446841231388
Owen Miller,24655,680911,2023,MIL,95.0,314.0,0.30254777070063693,26.0,61.0,,0.1942675159235669,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.634929857841856,0.0,-0.6276446841231388
Kyle Isbel*,21614,664728,2023,KCR,88.0,313.0,0.28115015974440893,26.0,59.0,,0.18849840255591055,1.0,3.985,-0.6130485728783187,0.0,-0.7286873952935365,0.0,-0.6276446841231388
Jake McCarthy*,21622,664983,2023,ARI,98.0,312.0,0.3141025641025641,25.0,62.0,,0.1987179487179487,1.0,3.03,-1.8366515885995571,0.0,-0.562603038657689,0.0,-0.8879012823654411
Aaron Hicks#,5297,543305,2023,2TM,110.0,312.0,0.3525641025641026,33.0,69.0,,0.22115384615384615,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.19798297313750596,0.0,1.194151503572977
Aaron Hicks#,5297,543305,2023,BAL,90.0,236.0,0.3813559322033898,33.0,49.0,,0.2076271186440678,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.4178144412114176,0.0,1.194151503572977
Eduardo Escobar#,6153,500871,2023,2TM,83.0,309.0,0.2686084142394822,34.0,78.0,,0.2524271844660194,1.0,3.5349999999999997,-1.1896154389249758,0.0,0.31025997533376176,0.0,1.4544081018152795
Eduardo Escobar#,6153,500871,2023,NYM,34.0,120.0,0.2833333333333333,34.0,24.0,,0.2,1.0,3.5349999999999997,-1.1896154389249758,0.0,-0.5417676063422496,0.0,1.4544081018152795
Eduardo Escobar#,6153,500871,2023,LAA,49.0,189.0,0.25925925925925924,34.0,54.0,,0.2857142857142857,1.0,3.5349999999999997,-1.1896154389249758,0.0,0.8512298684613879,0.0,1.4544081018152795
Elehuris Montero,20543,660707,2023,COL,89.0,307.0,0.2899022801302932,24.0,111.0,,0.36156351791530944,1.0,4.89,0.546491457726624,0.0,2.083904072549298,0.0,-1.1481578806077433
Matt Thaiss*,19318,642136,2023,LAA,98.0,307.0,0.31921824104234525,28.0,83.0,,0.2703583061889251,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6016700602718115,0.0,-0.10713148763853422
Miguel Vargas,20178,678246,2023,LAD,92.0,304.0,0.3026315789473684,23.0,61.0,,0.20065789473684212,1.0,7.235,3.5510454596808696,0.0,-0.5310757397593269,0.0,-1.4084144788500457
JJ Bleday*,26368,668709,2023,OAK,94.0,303.0,0.3102310231023102,25.0,72.0,,0.2376237623762376,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.06968013012271324,0.0,-0.8879012823654411
Patrick Wisdom,13602,621550,2023,CHC,87.0,302.0,0.28807947019867547,31.0,111.0,,0.3675496688741722,1.0,3.7419999999999995,-0.9243946805435138,0.0,2.1811888261933383,0.0,0.6736383070883726
Danny Jansen,16535,643376,2023,TOR,94.0,301.0,0.3122923588039867,28.0,62.0,,0.2059800664451827,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.4445817360071124,0.0,-0.10713148763853422
Zack Gelof,29766,680869,2023,OAK,101.0,300.0,0.33666666666666667,23.0,82.0,,0.2733333333333333,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6500191221008624,0.0,-1.4084144788500457
Edmundo Sosa,17022,624641,2023,PHI,87.0,300.0,0.29,27.0,74.0,,0.24666666666666667,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.21664212993973098,0.0,-0.3673880858808365
Nick Madrigal,20521,663611,2023,CHC,90.0,294.0,0.30612244897959184,26.0,24.0,,0.08163265306122448,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-2.4654307858329885,0.0,-0.6276446841231388
Jordan Diaz,22650,672478,2023,OAK,80.0,293.0,0.27303754266211605,22.0,69.0,,0.2354948805460751,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.03508231496437627,0.0,-1.6686710770923479
Nick Maton*,21635,665155,2023,DET,84.0,293.0,0.28668941979522183,26.0,73.0,,0.24914675767918087,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2569476693130783,0.0,-0.6276446841231388
Eric Haase,14111,606992,2023,2TM,72.0,293.0,0.24573378839590443,30.0,81.0,,0.2764505119453925,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7006783780104832,0.0,0.41338170884607034
Eric Haase,14111,606992,2023,DET,69.0,282.0,0.24468085106382978,30.0,78.0,,0.2765957446808511,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7030386477375971,0.0,0.41338170884607034
Travis Jankowski*,13768,608671,2023,TEX,102.0,287.0,0.3554006968641115,32.0,42.0,,0.14634146341463414,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.4138066759347714,0.0,0.9338949053306749
Ildemaro Vargas#,13324,545121,2023,WSN,86.0,286.0,0.3006993006993007,31.0,20.0,,0.06993006993006994,1.0,7.886666666666668,4.3859996990299175,0.0,-2.655616921254064,0.0,0.6736383070883726
Emmanuel Rivera,19890,656896,2023,ARI,89.0,283.0,0.31448763250883394,27.0,56.0,,0.1978798586572438,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.5762233742702552,0.0,-0.3673880858808365
José Caballero,23401,676609,2023,SEA,96.0,280.0,0.34285714285714286,26.0,66.0,,0.2357142857142857,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.03864800815926595,0.0,-0.6276446841231388
Casey Schmitt,27577,669477,2023,SFG,70.0,277.0,0.2527075812274368,24.0,65.0,,0.23465703971119134,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.021466029679437826,0.0,-1.1481578806077433
Jacob Stallings,13723,607732,2023,MIA,76.0,276.0,0.2753623188405797,33.0,67.0,,0.2427536231884058,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.15304876695956474,0.0,1.194151503572977
Jake Bauers*,15194,641343,2023,NYY,76.0,272.0,0.27941176470588236,27.0,95.0,,0.3492647058823529,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.8840282413243792,0.0,-0.3673880858808365
Stone Garrett,19273,656448,2023,WSN,92.0,271.0,0.33948339483394835,27.0,82.0,,0.3025830258302583,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1253745129491892,0.0,-0.3673880858808365
Harold Castro*,14691,605612,2023,COL,74.0,270.0,0.2740740740740741,29.0,66.0,,0.24444444444444444,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.18052738059296977,0.0,0.15312511060376804
Gary Sánchez,11442,596142,2023,2TM,77.0,267.0,0.2883895131086142,30.0,67.0,,0.250936329588015,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2860311427295751,0.0,0.41338170884607034
Gary Sánchez,11442,596142,2023,SDP,76.0,260.0,0.2923076923076923,30.0,64.0,,0.24615384615384617,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.20830795701355548,0.0,0.41338170884607034
Joshua Palacios*,19818,641943,2023,PIT,73.0,264.0,0.2765151515151515,27.0,56.0,,0.21212121212121213,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.34477806445082615,0.0,-0.3673880858808365
Oscar Colás*,30162,693049,2023,CHW,67.0,263.0,0.25475285171102663,24.0,71.0,,0.26996197718631176,1.0,5.11375,0.8331733161220449,0.0,0.595229065107107,0.0,-1.1481578806077433
Trey Mancini,15149,641820,2023,CHC,78.0,263.0,0.2965779467680608,31.0,78.0,,0.2965779467680608,1.0,3.7419999999999995,-0.9243946805435138,0.0,1.0277821466367538,0.0,0.6736383070883726
Nicky Lopez*,19339,670032,2023,2TM,84.0,262.0,0.32061068702290074,28.0,40.0,,0.15267175572519084,1.0,3.6999999999999997,-0.9782075880412016,0.0,-1.3109290618954035,0.0,-0.10713148763853422
Nicky Lopez*,19339,670032,2023,KCR,60.0,190.0,0.3157894736842105,28.0,30.0,,0.15789473684210525,1.0,3.6999999999999997,-0.9782075880412016,0.0,-1.2260470676493003,0.0,-0.10713148763853422
Kyle Higashioka,5517,543309,2023,NYY,71.0,260.0,0.27307692307692305,33.0,74.0,,0.2846153846153846,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.833370926476726,0.0,1.194151503572977
Vinnie Pasquantino*,27676,686469,2023,KCR,84.0,260.0,0.3230769230769231,25.0,31.0,,0.11923076923076924,1.0,3.985,-0.6130485728783187,0.0,-1.8543998422149086,0.0,-0.8879012823654411
Rodolfo Castro,21987,666801,2023,2TM,76.0,256.0,0.296875,24.0,74.0,,0.2890625,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.9056438323209053,0.0,-1.1481578806077433
Rodolfo Castro,21987,666801,2023,PIT,71.0,224.0,0.3169642857142857,24.0,62.0,,0.2767857142857143,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7061259648360095,0.0,-1.1481578806077433
Dylan Carlson#,20126,666185,2023,STL,81.0,255.0,0.3176470588235294,24.0,49.0,,0.19215686274509805,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.6692314275661119,0.0,-1.1481578806077433
Henry Davis,29617,680779,2023,PIT,77.0,255.0,0.30196078431372547,23.0,69.0,,0.27058823529411763,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.6054067846725106,0.0,-1.4084144788500457
Stuart Fairchild,20321,656413,2023,CIN,81.0,255.0,0.3176470588235294,27.0,69.0,,0.27058823529411763,1.0,3.7,-0.978207588041201,0.0,0.6054067846725106,0.0,-0.3673880858808365
Santiago Espinal,19997,669289,2023,TOR,78.0,254.0,0.30708661417322836,28.0,36.0,,0.14173228346456693,1.0,3.8625,-0.770002886413242,0.0,-1.4887133963006285,0.0,-0.10713148763853422
Matt Wallner*,26466,670242,2023,MIN,94.0,254.0,0.3700787401574803,25.0,80.0,,0.31496062992125984,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.3265308441161727,0.0,-0.8879012823654411
Luis Matos,26467,682641,2023,SFG,80.0,253.0,0.31620553359683795,21.0,33.0,,0.13043478260869565,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6723162815452024,0.0,-1.92892767533465
Kevin Newman,17696,621028,2023,CIN,78.0,253.0,0.308300395256917,29.0,34.0,,0.13438735177865613,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.6080805613632163,0.0,0.15312511060376804
Zack Short,19562,670097,2023,DET,73.0,253.0,0.2885375494071146,28.0,66.0,,0.2608695652173913,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.4474624844603336,0.0,-0.10713148763853422
Garrett Hampson,19262,641658,2023,MIA,87.0,252.0,0.34523809523809523,28.0,67.0,,0.26587301587301587,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5287767492938794,0.0,-0.10713148763853422
Mike Ford*,15585,645801,2023,SEA,81.0,251.0,0.32270916334661354,30.0,81.0,,0.32270916334661354,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.4524571982239143,0.0,0.41338170884607034
Kolten Wong*,12532,543939,2023,2TM,64.0,250.0,0.256,32.0,53.0,,0.212,1.0,3.6059999999999994,-1.0986460000598368,0.0,-0.34674795986974055,0.0,0.9338949053306749
Kolten Wong*,12532,543939,2023,SEA,52.0,216.0,0.24074074074074073,32.0,46.0,,0.21296296296296297,1.0,3.6059999999999994,-1.0986460000598368,0.0,-0.33109823515281067,0.0,0.9338949053306749
Rob Refsnyder,13770,608701,2023,BOS,88.0,243.0,0.36213991769547327,32.0,47.0,,0.1934156378600823,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.6487742710733934,0.0,0.9338949053306749
Tyrone Taylor,13675,621438,2023,MIL,65.0,243.0,0.2674897119341564,29.0,55.0,,0.22633744855967078,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.11374094741767522,0.0,0.15312511060376804
Joey Votto*,4314,458015,2023,CIN,76.0,242.0,0.3140495867768595,39.0,62.0,,0.256198347107438,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.37154754242707727,0.0,2.755691093026791
Andrew Knizner,19514,668800,2023,STL,69.0,241.0,0.2863070539419087,28.0,62.0,,0.2572614107883817,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.38882406769669464,0.0,-0.10713148763853422
Royce Lewis,20437,668904,2023,MIN,89.0,239.0,0.3723849372384937,24.0,55.0,,0.2301255230125523,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.05217853569996716,0.0,-1.1481578806077433
Matt Carpenter*,8090,572761,2023,SDP,76.0,237.0,0.3206751054852321,37.0,67.0,,0.28270042194092826,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8022496478283487,0.0,2.235177896542186
Evan Longoria,9368,446334,2023,ARI,70.0,237.0,0.29535864978902954,37.0,73.0,,0.3080168776371308,1.0,4.17,-0.37601552794802645,0.0,1.2136835011458793,0.0,2.235177896542186
Freddy Fermin,21840,666023,2023,KCR,75.0,235.0,0.3191489361702128,28.0,50.0,,0.2127659574468085,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.334299897328942,0.0,-0.10713148763853422
Mark Vientos,22184,668901,2023,NYM,59.0,233.0,0.2532188841201717,23.0,71.0,,0.30472103004291845,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1601205817583322,0.0,-1.4084144788500457
Josh Smith*,26396,669701,2023,TEX,70.0,232.0,0.3017241379310345,25.0,55.0,,0.23706896551724138,1.0,3.77,-0.8885194088783879,0.0,0.06066377284725459,0.0,-0.8879012823654411
Bo Naylor*,21865,666310,2023,CLE,78.0,230.0,0.3391304347826087,23.0,53.0,,0.23043478260869565,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.047152560940958016,0.0,-1.4084144788500457
Mitch Haniger,14274,571745,2023,SFG,61.0,229.0,0.2663755458515284,32.0,65.0,,0.2838427947598253,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.8208150764351078,0.0,0.9338949053306749
Pavin Smith*,19892,656976,2023,ARI,72.0,228.0,0.3157894736842105,27.0,45.0,,0.19736842105263158,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.5845350726739403,0.0,-0.3673880858808365
Gio Urshela,10681,570482,2023,LAA,75.0,228.0,0.32894736842105265,31.0,36.0,,0.15789473684210525,1.0,4.075,-0.497735199668987,0.0,-1.2260470676493003,0.0,0.6736383070883726
Jordan Westburg,27815,676059,2023,BAL,71.0,228.0,0.31140350877192985,24.0,56.0,,0.24561403508771928,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.19953514340705442,0.0,-1.1481578806077433
Alan Trejo,20056,676701,2023,COL,65.0,227.0,0.28634361233480177,27.0,51.0,,0.22466960352422907,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.14084615984957283,0.0,-0.3673880858808365
James McCann,12859,543510,2023,BAL,60.0,226.0,0.26548672566371684,33.0,57.0,,0.252212389380531,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.30676920353076276,0.0,1.194151503572977
Sal Frelick*,29622,686217,2023,MIL,76.0,223.0,0.34080717488789236,23.0,37.0,,0.16591928251121077,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0956350626916782,0.0,-1.4084144788500457
Tucupita Marcano*,22871,672779,2023,PIT,60.0,220.0,0.2727272727272727,23.0,35.0,,0.1590909090909091,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.2066073102258044,0.0,-1.4084144788500457
Liover Peguero,24273,678894,2023,PIT,59.0,213.0,0.27699530516431925,22.0,67.0,,0.3145539906103286,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.3199222895612035,0.0,-1.6686710770923479
Trevor Larnach*,21501,663616,2023,MIN,66.0,212.0,0.3113207547169811,26.0,72.0,,0.33962264150943394,1.0,5.04,0.73868041307551,0.0,1.7273289092183928,0.0,-0.6276446841231388
Austin Hedges,12976,595978,2023,2TM,47.0,212.0,0.22169811320754718,30.0,47.0,,0.22169811320754718,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.18913774243755518,0.0,0.41338170884607034
Austin Hedges,12976,595978,2023,PIT,42.0,187.0,0.22459893048128343,30.0,39.0,,0.20855614973262032,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.40271616500712726,0.0,0.41338170884607034
Nick Ahmed,12147,605113,2023,ARI,54.0,210.0,0.2571428571428571,33.0,52.0,,0.24761904761904763,1.0,4.17,-0.37601552794802645,0.0,0.23211987965977143,0.0,1.194151503572977
Matt Duffy,13836,622110,2023,KCR,64.0,209.0,0.3062200956937799,32.0,39.0,,0.18660287081339713,1.0,4.01,-0.5810170803201713,0.0,-0.7594928894854021,0.0,0.9338949053306749
Jared Triolo,25807,669707,2023,PIT,81.0,209.0,0.3875598086124402,25.0,63.0,,0.3014354066985646,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1067238231701897,0.0,-0.8879012823654411
Austin Slater,16153,596103,2023,SFG,72.0,207.0,0.34782608695652173,30.0,58.0,,0.28019323671497587,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.7615037831278209,0.0,0.41338170884607034
Christian Arroyo,16434,624414,2023,BOS,55.0,206.0,0.2669902912621359,28.0,45.0,,0.21844660194174756,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.2419801239006904,0.0,-0.10713148763853422
Reese McGuire*,15674,624512,2023,BOS,62.0,206.0,0.30097087378640774,28.0,53.0,,0.25728155339805825,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.3891514180815406,0.0,-0.10713148763853422
Kevin Pillar,12434,607680,2023,ATL,51.0,206.0,0.24757281553398058,34.0,50.0,,0.24271844660194175,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.15247708983820413,0.0,1.4544081018152795
Endy Rodríguez#,25332,682848,2023,PIT,58.0,204.0,0.28431372549019607,23.0,49.0,,0.24019607843137256,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.1114844774300446,0.0,-1.4084144788500457
Jake Cave*,14477,595909,2023,PHI,55.0,203.0,0.270935960591133,30.0,55.0,,0.270935960591133,1.0,4.496666666666667,0.042529308145102716,0.0,0.6110578900469679,0.0,0.41338170884607034
Austin Barnes,12158,605131,2023,LAD,51.0,200.0,0.255,33.0,43.0,,0.215,1.0,6.2975,2.3498644887503346,0.0,-0.2979930482516132,0.0,1.194151503572977
Luke Maile,13355,571912,2023,CIN,61.0,199.0,0.3065326633165829,32.0,49.0,,0.24623115577889448,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.2095643649923759,0.0,0.9338949053306749
Jesse Winker*,13590,608385,2023,MIL,63.0,197.0,0.3197969543147208,29.0,51.0,,0.25888324873096447,1.0,4.2930769230769235,-0.21832202612329923,0.0,0.41518158954654377,0.0,0.15312511060376804
Seby Zavala,18887,664874,2023,2TM,44.0,193.0,0.22797927461139897,29.0,70.0,,0.3626943005181347,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.102281141169319,0.0,0.15312511060376804
Seby Zavala,18887,664874,2023,CHW,36.0,176.0,0.20454545454545456,29.0,68.0,,0.38636363636363635,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,2.486946600238387,0.0,0.15312511060376804
Brendan Rodgers,17907,663898,2023,COL,60.0,192.0,0.3125,26.0,41.0,,0.21354166666666666,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3216933525104252,0.0,-0.6276446841231388
Oswald Peraza,22823,672724,2023,NYY,51.0,191.0,0.2670157068062827,23.0,50.0,,0.2617801047120419,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.46226024198916815,0.0,-1.4084144788500457
Carlos Pérez,10642,542208,2023,OAK,55.0,189.0,0.291005291005291,32.0,40.0,,0.21164021164021163,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.3525951097639782,0.0,0.9338949053306749
Josh Donaldson,5038,518626,2023,2TM,47.0,189.0,0.24867724867724866,37.0,50.0,,0.26455026455026454,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5072798746827119,0.0,2.235177896542186
Josh Donaldson,5038,518626,2023,NYY,27.0,120.0,0.225,37.0,32.0,,0.26666666666666666,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.5416748740605797,0.0,2.235177896542186
Jason Delay,19806,641511,2023,PIT,59.0,187.0,0.3155080213903743,28.0,44.0,,0.23529411764705882,1.0,5.413846153846153,1.2176744248681162,0.0,0.031819589165130495,0.0,-0.10713148763853422
Pablo Reyes,16357,622569,2023,BOS,62.0,185.0,0.33513513513513515,29.0,21.0,,0.11351351351351352,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.9473146079459205,0.0,0.15312511060376804
DJ Stewart*,17766,621466,2023,NYM,61.0,185.0,0.32972972972972975,29.0,56.0,,0.3027027027027027,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.1273194580621095,0.0,0.15312511060376804
Anthony Rendon,12861,543685,2023,LAA,66.0,183.0,0.36065573770491804,33.0,27.0,,0.14754098360655737,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.3943125089543125,0.0,1.194151503572977
Dominic Canzone*,26438,686527,2023,2TM,47.0,182.0,0.25824175824175827,25.0,32.0,,0.17582417582417584,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.9346643300048141,0.0,-0.8879012823654411
Dominic Canzone*,26438,686527,2023,SEA,35.0,141.0,0.24822695035460993,25.0,24.0,,0.1702127659574468,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.0258589273733014,0.0,-0.8879012823654411
Oscar González,20970,660757,2023,CLE,43.0,180.0,0.2388888888888889,25.0,46.0,,0.25555555555555554,1.0,3.6125,-1.0903178119947181,0.0,0.3611011273267745,0.0,-0.8879012823654411
Nelson Velázquez,23359,676369,2023,2TM,54.0,179.0,0.3016759776536313,24.0,51.0,,0.2849162011173184,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.838259687131745,0.0,-1.1481578806077433
Nelson Velázquez,23359,676369,2023,KCR,44.0,147.0,0.29931972789115646,24.0,43.0,,0.2925170068027211,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.9617852236045339,0.0,-1.1481578806077433
Trayce Thompson,9952,572204,2023,2TM,51.0,179.0,0.2849162011173184,32.0,77.0,,0.4301675977653631,1.0,7.235,3.5510454596808696,0.0,3.198832689126737,0.0,0.9338949053306749
Luis Urías,16622,649966,2023,2TM,59.0,177.0,0.3333333333333333,26.0,41.0,,0.23163841807909605,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.02759151394768658,0.0,-0.6276446841231388
Luis Urías,16622,649966,2023,BOS,39.0,109.0,0.3577981651376147,26.0,26.0,,0.23853211009174313,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.08444226765204639,0.0,-0.6276446841231388
Jake Alu*,25569,666906,2023,WSN,49.0,175.0,0.28,26.0,42.0,,0.24,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.10829788189944778,0.0,-0.6276446841231388
Kole Calhoun*,11200,594777,2023,CLE,49.0,174.0,0.28160919540229884,35.0,37.0,,0.21264367816091953,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.33628713592102366,0.0,1.7146647000575816
Luis Campusano,22217,669134,2023,SDP,62.0,174.0,0.3563218390804598,24.0,21.0,,0.1206896551724138,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-1.8306905571663055,0.0,-1.1481578806077433
Lenyn Sosa,22896,672820,2023,CHW,38.0,173.0,0.21965317919075145,23.0,40.0,,0.23121387283236994,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.0344910692750291,0.0,-1.4084144788500457
Chad Wallach,17161,595453,2023,LAA,44.0,172.0,0.2558139534883721,31.0,57.0,,0.3313953488372093,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,1.5936219335214663,0.0,0.6736383070883726
Raimel Tapia*,14350,606132,2023,3TM,53.0,169.0,0.3136094674556213,29.0,40.0,,0.23668639053254437,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,0.054446302991851464,0.0,0.15312511060376804
Raimel Tapia*,14350,606132,2023,2TM,37.0,108.0,0.3425925925925926,29.0,20.0,,0.18518518518518517,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.7825326019873232,0.0,0.15312511060376804
Tyler Freeman,22532,671289,2023,CLE,49.0,168.0,0.2916666666666667,24.0,30.0,,0.17857142857142858,1.0,4.463473311667755,-1.1379872176372741e-15,0.0,-0.8900169750431592,0.0,-1.1481578806077433
